forecast_origin_utc,target_time_utc,target_station_id,paired_noaa_station_id,horizon_minutes,context_features,selected_experts,expert_predictions,actual_m,error_by_expert,forecast_m,forecast_error_m,event_severity_m,missing_data_conditions,approx_compute_cost_ms,max_hohonu_input_time_utc,max_noaa_input_time_utc,result_status
2024-01-02 20:00:00+00:00,2024-01-03 02:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": -2.3129646346357427e-18, ""recent_hohonu_trend_m_per_hour"": -0.05780494374010579, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""rising""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -0.9198572775744892, ""prediction_m"": -0.5098572775744892, ""status"": ""success"", ""upper_m"": -0.09985727757448914}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.08558972483750196, ""prediction_m"": 0.20558972483750196, ""status"": ""success"", ""upper_m"": 0.3255897248375019}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.09558972483750192, ""prediction_m"": 0.3255897248375019, ""status"": ""success"", ""upper_m"": 0.5555897248375019}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.033589724837501944, ""prediction_m"": 0.3255897248375019, ""status"": ""success"", ""upper_m"": 0.617589724837502}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.09441027516249809, ""prediction_m"": 0.20558972483750196, ""status"": ""success"", ""upper_m"": 0.505589724837502}}",0.07132818924556318,"{""local_persistence"": -0.5811854668200523, ""local_tide"": 0.13426153559193876, ""noaa_residual"": 0.25426153559193876, ""regional_to_local_residual"": 0.25426153559193876, ""safe_fallback"": 0.13426153559193876}",0.3256,0.25427181075443683,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",9.907,2024-01-02 20:00:00+00:00,2024-01-02 20:00:00+00:00,available
2024-01-02 22:00:00+00:00,2024-01-03 04:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": -0.17792407797654253, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""rising""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -1.987118191557085, ""prediction_m"": -1.577118191557085, ""status"": ""success"", ""upper_m"": -1.1671181915570852}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.5575946087225679, ""prediction_m"": 0.6775946087225679, ""status"": ""success"", ""upper_m"": 0.7975946087225679}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.567594608722568, ""prediction_m"": 0.7975946087225679, ""status"": ""success"", ""upper_m"": 1.027594608722568}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.505594608722568, ""prediction_m"": 0.7975946087225679, ""status"": ""success"", ""upper_m"": 1.0895946087225679}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": 0.3775946087225679, ""prediction_m"": 0.6775946087225679, ""status"": ""success"", ""upper_m"": 0.977594608722568}}",0.524517591629793,"{""local_persistence"": -2.101635783186878, ""local_tide"": 0.153077017092775, ""noaa_residual"": 0.273077017092775, ""regional_to_local_residual"": 0.273077017092775, ""safe_fallback"": 0.153077017092775}",0.7976,0.27308240837020703,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",27.632,2024-01-02 22:00:00+00:00,2024-01-02 22:00:00+00:00,available
2024-01-03 00:00:00+00:00,2024-01-03 06:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": -0.13091849150842716, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -1.6086786753696134, ""prediction_m"": -1.1986786753696133, ""status"": ""success"", ""upper_m"": -0.7886786753696132}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.5384849465052216, ""prediction_m"": 0.6584849465052216, ""status"": ""success"", ""upper_m"": 0.7784849465052216}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.5484849465052216, ""prediction_m"": 0.7784849465052216, ""status"": ""success"", ""upper_m"": 1.0084849465052217}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.4864849465052216, ""prediction_m"": 0.7784849465052216, ""status"": ""success"", ""upper_m"": 1.0704849465052215}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": 0.35848494650522156, ""prediction_m"": 0.6584849465052216, ""status"": ""success"", ""upper_m"": 0.9584849465052216}}",0.4493334411557437,"{""local_persistence"": -1.648012116525357, ""local_tide"": 0.2091515053494779, ""noaa_residual"": 0.3291515053494779, ""regional_to_local_residual"": 0.3291515053494779, ""safe_fallback"": 0.2091515053494779}",0.7785,0.3291665588442563,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.461,2024-01-03 00:00:00+00:00,2024-01-03 00:00:00+00:00,available
2024-01-03 02:00:00+00:00,2024-01-03 08:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": -4.625929269271485e-18, ""recent_hohonu_trend_m_per_hour"": 0.03905930072990294, ""recent_noaa_residual_m"": 0.11999999999999997, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -0.08867181075443681, ""prediction_m"": 0.30568399362498083, ""status"": ""success"", ""upper_m"": 0.7000397980043984}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.06869661976649866, ""prediction_m"": 0.18869661976649865, ""status"": ""success"", ""upper_m"": 0.30869661976649865}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.07869661976649858, ""prediction_m"": 0.3086966197664986, ""status"": ""success"", ""upper_m"": 0.5386966197664986}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.016696619766498666, ""prediction_m"": 0.30869661976649865, ""status"": ""success"", ""upper_m"": 0.6006966197664987}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.11130338023350139, ""prediction_m"": 0.18869661976649865, ""status"": ""success"", ""upper_m"": 0.4886966197664987}}",-0.04791121237326096,"{""local_persistence"": 0.3535952059982418, ""local_tide"": 0.2366078321397596, ""noaa_residual"": 0.35660783213975955, ""regional_to_local_residual"": 0.3566078321397596, ""safe_fallback"": 0.2366078321397596}",0.3087,0.35661121237326093,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.357,2024-01-03 02:00:00+00:00,2024-01-03 02:00:00+00:00,available
2024-01-03 04:00:00+00:00,2024-01-03 10:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": 0.1723485525546038, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": 1.1486089069574157, ""prediction_m"": 1.5586089069574158, ""status"": ""success"", ""upper_m"": 1.968608906957416}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": -0.43298262923170766, ""prediction_m"": -0.31298262923170767, ""status"": ""success"", ""upper_m"": -0.19298262923170767}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": -0.4229826292317077, ""prediction_m"": -0.19298262923170767, ""status"": ""success"", ""upper_m"": 0.03701737076829234}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": -0.48498262923170765, ""prediction_m"": -0.19298262923170767, ""status"": ""success"", ""upper_m"": 0.09901737076829231}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.6129826292317078, ""prediction_m"": -0.31298262923170767, ""status"": ""success"", ""upper_m"": -0.01298262923170762}}",-0.46446038407918966,"{""local_persistence"": 2.0230692910366055, ""local_tide"": 0.151477754847482, ""noaa_residual"": 0.271477754847482, ""regional_to_local_residual"": 0.271477754847482, ""safe_fallback"": 0.151477754847482}",-0.193,0.27146038407918965,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.517,2024-01-03 04:00:00+00:00,2024-01-03 04:00:00+00:00,available
2024-01-03 06:00:00+00:00,2024-01-03 12:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": 0.14375019457913232, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""rising""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": 0.9018346086305377, ""prediction_m"": 1.3118346086305377, ""status"": ""success"", ""upper_m"": 1.7218346086305378}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": -0.5567568823323039, ""prediction_m"": -0.43675688233230386, ""status"": ""success"", ""upper_m"": -0.31675688233230387}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": -0.5467568823323039, ""prediction_m"": -0.31675688233230387, ""status"": ""success"", ""upper_m"": -0.08675688233230386}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": -0.6087568823323039, ""prediction_m"": -0.31675688233230387, ""status"": ""success"", ""upper_m"": -0.024756882332303887}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.7367568823323039, ""prediction_m"": -0.43675688233230386, ""status"": ""success"", ""upper_m"": -0.13675688233230382}}",-0.48043257056553534,"{""local_persistence"": 1.792267179196073, ""local_tide"": 0.04367568823323148, ""noaa_residual"": 0.16367568823323148, ""regional_to_local_residual"": 0.16367568823323148, ""safe_fallback"": 0.04367568823323148}",-0.3168,0.16363257056553532,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",11.096,2024-01-03 06:00:00+00:00,2024-01-03 06:00:00+00:00,available
2024-01-03 08:00:00+00:00,2024-01-03 14:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 4.625929269271485e-18, ""recent_hohonu_trend_m_per_hour"": -0.019873233603137357, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""rising""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -0.44639001561090924, ""prediction_m"": -0.16715061399208508, ""status"": ""success"", ""upper_m"": 0.11208878762673907}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": -0.27028383891353736, ""prediction_m"": -0.1502838389135374, ""status"": ""success"", ""upper_m"": -0.030283838913537392}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": -0.2602838389135374, ""prediction_m"": -0.030283838913537378, ""status"": ""success"", ""upper_m"": 0.19971616108646262}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": -0.3222838389135374, ""prediction_m"": -0.030283838913537392, ""status"": ""success"", ""upper_m"": 0.26171616108646256}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.4502838389135374, ""prediction_m"": -0.1502838389135374, ""status"": ""success"", ""upper_m"": 0.14971616108646266}}",-0.045132730880580105,"{""local_persistence"": -0.12201788311150498, ""local_tide"": -0.10515110803295728, ""noaa_residual"": 0.014848891967042727, ""regional_to_local_residual"": 0.014848891967042713, ""safe_fallback"": -0.10515110803295728}",-0.0303,0.014832730880580104,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.01,2024-01-03 08:00:00+00:00,2024-01-03 08:00:00+00:00,available
2024-01-03 10:00:00+00:00,2024-01-03 16:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": -0.16482966261816376, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""rising""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -1.863438359788172, ""prediction_m"": -1.4534383597881722, ""status"": ""success"", ""upper_m"": -1.0434383597881722}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.07343205358207072, ""prediction_m"": 0.19343205358207072, ""status"": ""success"", ""upper_m"": 0.3134320535820707}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.0834320535820707, ""prediction_m"": 0.3134320535820707, ""status"": ""success"", ""upper_m"": 0.5434320535820707}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.02143205358207073, ""prediction_m"": 0.3134320535820707, ""status"": ""success"", ""upper_m"": 0.6054320535820708}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.10656794641792933, ""prediction_m"": 0.19343205358207072, ""status"": ""success"", ""upper_m"": 0.49343205358207076}}",0.4682527530566871,"{""local_persistence"": -1.9216911128448593, ""local_tide"": -0.2748206994746164, ""noaa_residual"": -0.1548206994746164, ""regional_to_local_residual"": -0.1548206994746164, ""safe_fallback"": -0.2748206994746164}",0.3134,-0.1548527530566871,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.195,2024-01-03 10:00:00+00:00,2024-01-03 10:00:00+00:00,available
2024-01-03 12:00:00+00:00,2024-01-03 18:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": -0.1549610019535465, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -1.8201985822868143, ""prediction_m"": -1.4101985822868144, ""status"": ""success"", ""upper_m"": -1.0001985822868145}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": 0.09010404325406901, ""prediction_m"": 0.210104043254069, ""status"": ""success"", ""upper_m"": 0.330104043254069}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": 0.10010404325406899, ""prediction_m"": 0.330104043254069, ""status"": ""success"", ""upper_m"": 0.560104043254069}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": 0.03810404325406902, ""prediction_m"": 0.330104043254069, ""status"": ""success"", ""upper_m"": 0.622104043254069}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.08989595674593104, ""prediction_m"": 0.210104043254069, ""status"": ""success"", ""upper_m"": 0.5101040432540691}}",0.5061144475794762,"{""local_persistence"": -1.9163130298662905, ""local_tide"": -0.2960104043254072, ""noaa_residual"": -0.1760104043254072, ""regional_to_local_residual"": -0.1760104043254072, ""safe_fallback"": -0.2960104043254072}",0.3301,-0.1760144475794762,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.452,2024-01-03 12:00:00+00:00,2024-01-03 12:00:00+00:00,available
2024-01-03 14:00:00+00:00,2024-01-03 20:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": 0.0004630802487801423, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": -0.20513273088058012, ""prediction_m"": -0.04235424938789925, ""status"": ""success"", ""upper_m"": 0.12042423210478162}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": -0.2584140369669527, ""prediction_m"": -0.1384140369669527, ""status"": ""success"", ""upper_m"": -0.018414036966952707}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": -0.24841403696695272, ""prediction_m"": -0.018414036966952707, ""status"": ""success"", ""upper_m"": 0.2115859630330473}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": -0.3104140369669527, ""prediction_m"": -0.018414036966952707, ""status"": ""success"", ""upper_m"": 0.2735859630330473}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.43841403696695275, ""prediction_m"": -0.1384140369669527, ""status"": ""success"", ""upper_m"": 0.16158596303304734}}",0.06858103730138378,"{""local_persistence"": -0.11093528668928303, ""local_tide"": -0.20699507426833647, ""noaa_residual"": -0.08699507426833648, ""regional_to_local_residual"": -0.08699507426833648, ""safe_fallback"": -0.20699507426833647}",-0.0184,-0.08698103730138378,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",9.89,2024-01-03 14:00:00+00:00,2024-01-03 14:00:00+00:00,available
2024-01-03 16:00:00+00:00,2024-01-03 22:00:00+00:00,HOHONU_TEST,NOAA_TEST,360,"{""hohonu_freshness_seconds"": 0.0, ""hohonu_qc_status"": ""pass"", ""horizon_minutes"": 360, ""noaa_freshness_seconds"": 0.0, ""noaa_qc_status"": ""verified"", ""noaa_residual_trend_m_per_hour"": 0.0, ""recent_hohonu_trend_m_per_hour"": 0.15545218952264614, ""recent_noaa_residual_m"": 0.12, ""tide_phase"": ""falling""}","[""local_tide"", ""noaa_residual""]","{""local_persistence"": {""confidence"": 0.78, ""lower_m"": 0.9909658901925639, ""prediction_m"": 1.400965890192564, ""status"": ""success"", ""upper_m"": 1.810965890192564}, ""local_tide"": {""confidence"": 0.75, ""lower_m"": -0.6222718041987293, ""prediction_m"": -0.5022718041987293, ""status"": ""success"", ""upper_m"": -0.3822718041987293}, ""noaa_residual"": {""confidence"": 0.76, ""lower_m"": -0.6122718041987293, ""prediction_m"": -0.3822718041987293, ""status"": ""success"", ""upper_m"": -0.1522718041987293}, ""regional_to_local_residual"": {""confidence"": 0.6719999999999999, ""lower_m"": -0.6742718041987292, ""prediction_m"": -0.3822718041987293, ""status"": ""success"", ""upper_m"": -0.09027180419872932}, ""safe_fallback"": {""confidence"": 0.526, ""lower_m"": -0.8022718041987293, ""prediction_m"": -0.5022718041987293, ""status"": ""success"", ""upper_m"": -0.20227180419872925}}",-0.39767847654291344,"{""local_persistence"": 1.7986443667354775, ""local_tide"": -0.10459332765581586, ""noaa_residual"": 0.015406672344184136, ""regional_to_local_residual"": 0.015406672344184136, ""safe_fallback"": -0.10459332765581586}",-0.3823,0.015378476542913466,0.0,"{""hohonu_qc_ok"": true, ""missing_latest_hohonu"": false, ""missing_latest_noaa"": false, ""missing_tide_prediction"": false, ""noaa_qc_ok"": true}",10.498,2024-01-03 16:00:00+00:00,2024-01-03 16:00:00+00:00,available
